day,time_of_day,hr,hrv_rmssd,activity_load,hr_zone,spo2,lf_hf_ratio,sleep_quality,resting_hr,temperature,rr_interval,is_workout,fatigue,fitness_gain,ces_score,safety_label,strategy_label,source
75,0.7917,65.8,54.3,2.8,0,98.7,2.361,5.2,67.7,36.8,905.6,0,5.14,4.5,89,0,0,synthetic
75,0.8125,69.3,42.9,1.02,0,99.3,1.957,7.4,67.2,36.6,858.8,0,6.48,4.5,83,0,0,synthetic
75,0.8333,62.6,39.5,1.98,0,98.8,2.74,4.9,69.5,36.6,940.4,0,5.91,4.5,82,0,0,synthetic
75,0.8542,64.0,26.5,2.25,0,98.8,2.506,8.1,69.7,36.5,931.7,0,3.85,4.5,77,1,1,synthetic
75,0.875,64.5,40.3,3.03,0,99.0,2.754,4.7,68.4,36.9,928.8,0,2.92,4.5,83,0,0,synthetic
75,0.8958,63.5,29.0,2.85,0,99.1,2.357,5.6,66.1,36.7,959.4,0,6.64,4.5,78,0,1,synthetic
75,0.9167,61.9,47.7,2.87,0,98.8,2.291,7.0,66.3,36.6,980.1,0,5.74,4.5,86,0,0,synthetic
75,0.9375,64.0,61.2,0.73,0,98.7,1.731,5.2,69.5,36.8,919.1,0,5.38,4.5,92,0,0,synthetic
75,0.9583,56.8,47.6,2.5,0,98.6,2.423,6.4,70.2,36.6,1046.6,0,4.75,4.5,86,0,0,synthetic
75,0.9792,60.8,44.0,2.94,0,98.2,2.846,7.7,67.9,36.7,993.7,0,3.32,4.5,84,0,0,synthetic
76,0.0,63.5,40.7,3.03,0,99.5,2.624,7.1,69.9,36.8,926.6,0,6.53,4.56,83,0,0,synthetic
76,0.0208,70.9,38.5,3.49,0,98.9,2.662,4.3,64.8,36.8,848.6,0,5.83,4.56,81,0,0,synthetic
76,0.0417,59.0,51.6,3.41,0,99.0,2.04,7.9,68.2,36.6,1007.3,0,3.54,4.56,88,0,0,synthetic
76,0.0625,61.2,58.2,3.31,0,99.2,2.726,5.7,68.8,36.7,981.4,0,3.2,4.56,90,0,0,synthetic
76,0.0833,63.1,53.0,2.49,0,99.0,2.378,8.2,65.1,36.7,963.7,0,5.92,4.56,88,0,0,synthetic
76,0.1042,64.4,38.7,0.84,0,98.6,2.011,8.6,70.3,37.0,937.9,0,3.74,4.56,82,0,0,synthetic
76,0.125,57.5,56.7,1.0,0,98.9,2.139,7.2,70.4,36.8,1042.2,0,2.27,4.56,90,0,0,synthetic
76,0.1458,62.8,59.5,1.81,0,99.1,2.604,8.1,67.1,36.7,970.9,0,3.41,4.56,91,0,0,synthetic
76,0.1667,74.7,58.5,3.11,0,98.7,2.46,5.6,68.0,36.7,792.0,0,6.2,4.56,88,0,0,synthetic
76,0.1875,65.0,43.7,3.2,0,98.9,2.238,6.0,69.6,36.7,903.6,0,4.2,4.56,84,0,0,synthetic
76,0.2083,71.0,43.0,1.75,0,98.7,2.362,5.1,66.4,36.8,835.8,0,4.22,4.56,83,0,0,synthetic
76,0.2292,70.7,19.7,2.97,0,99.1,2.295,5.0,70.9,36.8,839.3,0,6.47,4.56,73,1,1,synthetic
76,0.25,69.6,40.5,1.42,0,99.3,2.258,7.0,68.7,36.8,852.8,0,3.33,4.56,82,0,0,synthetic
76,0.2708,76.3,69.0,3.28,0,99.0,2.374,4.3,66.3,36.6,801.7,0,4.62,4.56,92,0,0,synthetic
76,0.2917,73.1,45.5,2.2,0,98.8,2.553,6.6,64.6,36.7,816.9,0,2.49,4.56,83,0,0,synthetic
76,0.3125,72.1,53.0,0.79,0,98.9,1.956,5.9,68.7,36.8,832.4,0,4.75,4.56,87,0,0,synthetic
76,0.3333,73.8,40.5,0.65,0,99.4,2.261,5.4,67.5,36.6,786.9,0,4.28,4.56,81,0,0,synthetic
76,0.3542,69.7,38.1,0.74,0,99.2,2.608,5.0,66.7,36.7,867.7,0,5.52,4.56,81,0,0,synthetic
76,0.375,78.3,50.7,2.12,0,98.7,2.32,4.4,67.0,36.7,751.2,0,3.69,4.56,84,0,0,synthetic
76,0.3958,81.4,61.9,3.0,0,99.0,2.287,5.6,69.1,36.8,728.1,0,4.99,4.56,88,0,0,synthetic
76,0.4167,81.4,43.4,1.12,0,99.1,1.967,8.1,65.9,36.7,739.6,0,4.18,4.56,80,0,0,synthetic
76,0.4375,77.9,56.0,1.74,0,98.7,2.381,7.8,68.5,36.6,795.1,0,5.94,4.56,86,0,0,synthetic
76,0.4583,80.0,49.9,1.55,0,99.2,1.879,4.7,66.8,36.8,746.0,0,3.48,4.56,83,0,0,synthetic
76,0.4792,77.9,36.0,2.23,0,98.6,2.431,6.6,68.1,36.8,777.5,0,6.66,4.56,77,0,0,synthetic
76,0.5,78.4,50.5,1.78,0,99.3,2.48,5.7,69.8,36.7,775.2,0,4.56,4.56,84,0,0,synthetic
76,0.5208,82.1,51.4,0.7,0,99.7,1.906,5.4,69.8,36.7,748.9,0,6.71,4.56,83,0,0,synthetic
76,0.5417,79.0,62.7,0.82,0,98.6,1.883,7.4,68.4,36.7,759.7,0,2.29,4.56,89,0,0,synthetic
76,0.5625,82.0,36.6,2.0,0,99.1,2.538,8.3,67.9,36.7,734.6,0,7.0,4.56,76,0,0,synthetic
76,0.5833,81.4,58.7,2.87,0,99.2,2.503,8.1,68.4,36.7,740.0,0,2.24,4.56,86,0,0,synthetic
76,0.6042,75.4,45.8,1.33,0,99.0,2.051,7.3,66.2,36.8,801.8,0,4.0,4.56,83,0,0,synthetic
76,0.625,77.6,48.3,3.44,0,99.2,2.494,5.3,65.8,36.7,761.7,0,5.79,4.56,83,0,0,synthetic
76,0.6458,74.6,39.0,3.36,0,98.7,2.509,5.5,64.7,36.8,794.1,0,2.23,4.56,80,0,0,synthetic
76,0.6667,68.8,40.7,1.41,0,99.3,1.966,8.5,67.3,36.6,872.0,0,4.77,4.56,83,0,0,synthetic
76,0.6875,70.1,42.3,3.29,0,99.1,2.931,5.0,68.1,36.8,867.0,0,2.39,4.56,83,0,0,synthetic
76,0.7083,75.1,35.5,2.63,0,99.3,2.413,6.0,68.4,36.7,790.5,0,6.99,4.56,78,0,0,synthetic
76,0.7292,72.8,34.2,2.29,0,99.2,2.553,5.0,68.4,36.8,803.0,0,2.72,4.56,78,0,0,synthetic
76,0.75,80.8,53.3,2.16,0,98.8,2.127,4.7,70.5,36.7,738.3,0,6.75,4.56,84,0,0,synthetic
76,0.7708,68.0,45.6,1.62,0,98.9,2.35,6.5,70.1,36.8,862.9,0,5.93,4.56,85,0,0,synthetic
76,0.7917,70.2,42.6,3.4,0,98.6,2.328,7.4,69.6,36.8,866.5,0,6.53,4.56,83,0,0,synthetic
76,0.8125,65.0,54.3,2.24,0,99.0,2.31,6.7,72.0,36.7,914.7,0,3.97,4.56,89,0,0,synthetic
76,0.8333,64.3,69.4,3.04,0,98.9,2.735,6.9,67.8,36.8,921.1,0,3.56,4.56,95,0,0,synthetic
76,0.8542,65.5,45.5,1.6,0,98.6,2.42,6.4,68.5,36.6,898.4,0,4.75,4.56,85,0,0,synthetic
76,0.875,62.6,48.5,2.38,0,99.2,2.133,6.1,72.0,36.7,946.5,0,2.07,4.56,86,0,0,synthetic
76,0.8958,61.1,41.6,2.55,0,99.0,2.32,7.2,68.2,36.5,983.0,0,5.35,4.56,83,0,0,synthetic
76,0.9167,69.8,54.2,3.26,0,98.8,2.515,7.4,67.1,36.7,861.9,0,5.71,4.56,88,0,0,synthetic
76,0.9375,61.0,50.3,2.67,0,98.7,2.309,6.3,65.4,36.7,1004.0,0,3.39,4.56,87,0,0,synthetic
76,0.9583,64.9,40.8,0.67,0,98.8,2.281,5.6,68.1,36.8,904.8,0,5.99,4.56,83,0,0,synthetic
76,0.9792,57.3,37.0,2.43,0,99.4,2.859,7.7,69.5,36.9,1043.8,0,2.72,4.56,81,0,0,synthetic
77,0.0,63.0,38.0,3.25,0,99.2,2.812,6.8,71.0,36.8,951.6,0,0.0,4.62,82,0,0,synthetic
77,0.0208,56.2,64.7,1.4,0,98.8,1.926,6.3,65.9,36.7,1073.6,0,0.0,4.62,93,0,0,synthetic
77,0.0417,56.9,45.4,2.36,0,98.9,2.851,5.1,70.7,36.6,1049.9,0,0.0,4.62,85,0,0,synthetic
77,0.0625,63.5,53.2,2.89,0,99.1,2.519,7.3,68.4,36.7,963.1,0,0.0,4.62,88,0,0,synthetic
77,0.0833,66.8,66.5,1.16,0,99.0,2.006,5.1,65.6,36.6,908.2,0,0.0,4.62,94,0,0,synthetic
77,0.1042,62.5,42.7,2.23,0,98.6,2.25,5.4,66.0,36.4,962.7,0,0.0,4.62,84,0,0,synthetic
77,0.125,62.7,67.6,1.05,0,99.0,2.463,5.3,68.7,36.6,958.3,0,0.0,4.62,95,0,0,synthetic
77,0.1458,68.5,66.9,1.42,0,98.8,2.285,5.7,69.8,36.6,883.1,0,0.0,4.62,94,0,0,synthetic
77,0.1667,69.4,48.2,1.42,0,99.3,2.614,6.3,68.4,36.8,882.4,0,0.0,4.62,86,0,0,synthetic
77,0.1875,63.0,54.2,2.71,0,99.4,2.184,6.8,65.3,36.7,949.1,0,0.0,4.62,89,0,0,synthetic
77,0.2083,69.8,38.3,2.0,0,99.5,2.387,6.9,67.4,36.7,851.9,0,0.0,4.62,81,0,0,synthetic
77,0.2292,63.9,46.5,1.35,0,98.9,2.353,6.2,68.4,36.7,922.8,0,0.0,4.62,85,0,0,synthetic
77,0.25,67.6,53.1,1.38,0,98.8,2.358,5.6,66.5,36.7,897.0,0,0.0,4.62,88,0,0,synthetic
77,0.2708,71.8,69.3,1.09,0,98.9,1.95,6.4,67.9,36.8,828.9,0,0.0,4.62,94,0,0,synthetic
77,0.2917,68.1,37.3,1.72,0,99.1,2.419,4.7,67.9,36.6,855.8,0,0.0,4.62,81,0,0,synthetic
77,0.3125,69.1,50.4,2.88,0,98.4,2.659,5.6,66.1,36.7,876.8,0,0.0,4.62,87,0,0,synthetic
77,0.3333,70.9,51.2,1.31,0,99.1,2.218,6.7,63.9,36.7,874.1,0,0.0,4.62,86,0,0,synthetic
77,0.3542,73.9,43.7,1.71,0,99.2,2.149,8.3,64.0,36.6,828.8,0,0.0,4.62,82,0,0,synthetic
77,0.375,80.8,37.0,1.73,0,99.0,2.432,5.1,64.5,36.8,775.9,0,0.0,4.62,77,0,0,synthetic
77,0.3958,72.1,55.5,3.11,0,99.4,2.488,7.4,66.3,36.8,782.1,0,0.0,4.62,88,0,0,synthetic
77,0.4167,76.6,39.9,3.16,0,99.3,2.262,5.4,67.5,36.9,770.1,0,0.0,4.62,80,0,0,synthetic
77,0.4375,69.6,37.5,0.77,0,99.0,2.024,5.8,71.7,36.8,869.3,0,0.0,4.62,81,0,0,synthetic
77,0.4583,80.1,46.6,2.24,0,99.3,2.327,8.3,68.2,36.8,760.8,0,0.0,4.62,81,0,0,synthetic
77,0.4792,79.4,38.9,3.06,0,99.0,2.573,5.4,67.9,36.7,769.4,0,0.0,4.62,78,0,0,synthetic
77,0.5,76.1,52.7,2.21,0,99.2,2.509,7.9,67.9,36.7,786.4,0,0.0,4.62,85,0,0,synthetic
77,0.5208,76.5,41.5,0.53,0,98.5,2.146,5.5,67.4,36.7,803.6,0,0.0,4.62,80,0,0,synthetic
77,0.5417,73.7,51.3,1.36,0,99.3,2.199,6.8,67.6,36.6,816.2,0,0.0,4.62,86,0,0,synthetic
77,0.5625,72.8,45.9,1.99,0,99.0,2.402,6.9,68.3,36.9,834.5,0,0.0,4.62,84,0,0,synthetic
77,0.5833,77.4,39.3,2.32,0,99.3,2.481,5.5,68.9,36.9,773.3,0,0.0,4.62,79,0,0,synthetic
77,0.6042,71.7,48.1,3.01,0,98.4,3.02,7.6,67.3,36.7,816.8,0,0.0,4.62,85,0,0,synthetic
77,0.625,68.2,44.5,3.26,0,98.7,2.766,6.9,66.7,36.8,874.7,0,0.0,4.62,84,0,0,synthetic
77,0.6458,71.5,54.6,1.1,0,98.9,2.008,4.9,68.6,36.7,862.9,0,0.0,4.62,88,0,0,synthetic
77,0.6667,67.4,64.7,0.7,0,99.2,2.239,5.0,69.7,36.5,911.3,0,0.0,4.62,93,0,0,synthetic
77,0.6875,76.3,48.9,2.58,0,99.1,2.826,6.6,68.8,36.9,765.6,0,0.0,4.62,84,0,0,synthetic
77,0.7083,72.8,64.0,1.12,0,99.3,2.204,8.1,69.4,36.8,822.7,0,0.0,4.62,91,0,0,synthetic
77,0.7292,65.1,45.0,0.83,0,99.3,2.284,8.3,68.9,36.7,945.0,0,0.0,4.62,85,0,0,synthetic
77,0.75,62.7,56.9,1.03,0,98.9,2.137,8.4,68.8,36.6,940.0,0,0.0,4.62,90,0,0,synthetic
77,0.7708,61.2,45.3,1.71,0,99.2,2.404,5.4,69.8,36.7,976.3,0,0.0,4.62,85,0,0,synthetic
77,0.7917,66.5,41.9,2.58,0,98.6,2.685,7.7,67.9,36.9,921.9,0,0.0,4.62,83,0,0,synthetic
77,0.8125,70.6,47.7,3.34,0,99.1,2.514,5.3,68.1,36.8,849.1,0,0.0,4.62,85,0,0,synthetic
77,0.8333,60.0,40.8,3.26,0,99.0,2.426,6.0,65.8,36.6,1036.3,0,0.0,4.62,83,0,0,synthetic
77,0.8542,61.3,32.2,2.57,0,99.3,2.389,5.9,66.7,36.8,969.9,0,0.0,4.62,79,0,0,synthetic
77,0.875,59.3,46.1,2.15,0,99.1,2.514,4.9,69.4,36.7,1007.5,0,0.0,4.62,85,0,0,synthetic
77,0.8958,64.3,37.1,2.77,0,98.9,2.387,4.6,64.9,36.7,912.8,0,0.0,4.62,81,0,0,synthetic
77,0.9167,61.0,54.1,1.73,0,98.8,2.187,7.1,67.1,36.8,1010.7,0,0.0,4.62,89,0,0,synthetic
77,0.9375,61.6,60.0,0.67,0,98.7,2.053,5.7,68.1,36.6,988.3,0,0.0,4.62,91,0,0,synthetic
77,0.9583,58.1,42.7,3.28,0,99.1,2.632,5.8,68.4,36.7,1038.3,0,0.0,4.62,84,0,0,synthetic
77,0.9792,61.1,60.8,3.33,0,98.9,2.738,7.1,66.1,36.8,988.9,0,0.0,4.62,92,0,0,synthetic
78,0.0,63.1,31.5,0.53,0,99.1,1.904,7.1,66.5,36.6,969.5,0,0.0,4.68,79,0,0,synthetic
78,0.0208,56.9,56.5,2.33,0,98.6,2.455,6.5,67.1,36.8,1046.3,0,0.0,4.68,90,0,0,synthetic
78,0.0417,56.1,56.4,0.73,0,98.9,2.235,5.2,65.6,36.7,1059.7,0,0.0,4.68,90,0,0,synthetic
78,0.0625,60.1,37.1,3.48,0,98.6,2.576,5.7,69.0,36.7,995.5,0,0.0,4.68,81,0,0,synthetic
78,0.0833,58.6,50.2,0.51,0,99.0,2.111,7.6,64.7,36.6,1038.9,0,0.0,4.68,87,0,0,synthetic
78,0.1042,66.1,51.6,2.68,0,99.2,2.709,6.0,66.3,36.7,903.5,0,0.0,4.68,88,0,0,synthetic
78,0.125,61.6,37.4,0.65,0,99.0,2.316,6.0,69.7,36.7,955.7,0,0.0,4.68,81,0,0,synthetic
78,0.1458,64.2,46.5,0.83,0,99.2,2.207,8.1,69.7,36.8,932.4,0,0.0,4.68,85,0,0,synthetic
78,0.1667,63.0,50.2,3.35,0,98.8,2.916,4.8,67.1,36.7,956.8,0,0.0,4.68,87,0,0,synthetic
78,0.1875,60.1,53.6,2.55,0,98.4,2.716,8.2,65.7,36.6,1000.4,0,0.0,4.68,88,0,0,synthetic
78,0.2083,70.2,48.6,2.13,0,98.7,2.239,7.4,65.5,36.7,857.2,0,0.0,4.68,86,0,0,synthetic
78,0.2292,61.1,41.5,3.49,0,98.9,2.234,6.2,67.7,36.9,976.8,0,0.0,4.68,83,0,0,synthetic
78,0.25,65.0,47.4,2.97,0,98.7,2.67,5.9,65.3,36.7,937.5,0,0.0,4.68,86,0,0,synthetic
78,0.2708,72.0,64.7,3.16,0,99.5,2.279,7.1,69.3,36.8,840.0,0,0.0,4.68,92,0,0,synthetic
78,0.2917,71.6,59.8,0.98,0,98.9,2.314,8.6,65.6,36.7,840.6,0,0.0,4.68,90,0,0,synthetic
78,0.3125,71.5,43.7,2.86,0,99.7,2.565,4.7,69.0,36.9,843.7,0,0.0,4.68,83,0,0,synthetic
78,0.3333,70.7,54.0,2.88,0,98.9,2.572,4.2,70.5,36.8,868.1,0,0.0,4.68,88,0,0,synthetic
78,0.3542,166.3,29.9,7.99,4,98.6,3.449,3.0,69.6,37.1,395.4,1,0.0,4.68,42,1,1,synthetic
78,0.375,170.2,30.0,7.97,4,98.6,3.29,4.5,70.3,37.2,341.1,1,0.0,4.68,41,1,1,synthetic
78,0.3958,160.9,31.9,7.2,4,99.4,3.18,4.6,65.8,37.0,390.7,1,0.0,4.68,48,1,0,synthetic
78,0.4167,164.6,30.9,7.6,4,98.5,3.462,4.2,67.0,36.9,337.6,1,0.0,4.68,45,1,0,synthetic
78,0.4375,173.8,30.1,7.9,5,97.7,3.426,3.2,66.2,37.0,358.3,1,0.0,4.68,40,1,0,synthetic
78,0.4583,171.8,29.1,8.31,5,98.0,3.7,5.4,66.7,37.0,405.2,1,0.0,4.68,39,1,2,synthetic
78,0.4792,177.4,28.2,8.68,5,98.7,3.704,2.8,69.7,37.0,326.9,1,0.0,4.68,36,2,2,synthetic
78,0.5,148.3,33.2,6.64,3,98.5,3.115,4.6,65.3,36.8,419.0,1,0.0,4.68,53,0,0,synthetic
78,0.5208,171.9,30.0,7.94,5,98.8,3.353,6.3,65.5,37.1,352.8,1,0.0,4.68,41,1,0,synthetic
78,0.5417,158.4,31.9,7.18,4,99.5,3.141,3.4,71.7,36.9,377.3,1,0.0,4.68,49,1,0,synthetic
78,0.5625,72.8,81.8,1.41,0,98.5,2.178,4.9,68.3,36.8,821.0,0,0.0,4.68,98,0,0,synthetic
78,0.5833,75.1,58.7,3.17,0,98.8,2.741,4.7,65.7,36.7,817.4,0,0.0,4.68,88,0,0,synthetic
78,0.6042,79.4,54.1,2.3,0,98.8,2.2,8.3,62.6,36.7,732.7,0,0.0,4.68,85,0,0,synthetic
78,0.625,75.6,52.5,0.88,0,99.1,2.198,6.4,69.7,36.6,784.5,0,0.0,4.68,85,0,0,synthetic
78,0.6458,68.3,42.9,3.19,0,99.1,2.796,6.0,64.8,36.8,889.1,0,0.0,4.68,84,0,0,synthetic
78,0.6667,72.6,49.6,3.24,0,99.0,2.563,5.2,66.6,36.6,817.5,0,0.0,4.68,85,0,0,synthetic
78,0.6875,70.4,33.0,0.88,0,98.9,1.883,8.0,69.1,36.9,849.1,0,0.0,4.68,79,0,0,synthetic
78,0.7083,69.4,54.4,2.77,0,99.2,2.828,6.9,67.6,36.7,862.4,0,0.0,4.68,88,0,0,synthetic
78,0.7292,73.1,51.0,3.12,0,99.0,2.488,4.2,66.7,36.6,808.3,0,0.0,4.68,86,0,0,synthetic
78,0.75,67.0,43.0,3.4,0,99.3,2.819,5.8,67.2,36.7,871.1,0,0.0,4.68,84,0,0,synthetic
78,0.7708,63.3,42.5,2.53,0,99.1,2.393,4.3,70.7,36.7,909.3,0,0.0,4.68,84,0,0,synthetic
78,0.7917,66.2,41.3,1.64,0,98.5,2.792,4.7,66.2,36.7,919.3,0,0.0,4.68,83,0,0,synthetic
78,0.8125,64.5,54.9,3.49,0,98.9,2.565,5.8,70.3,36.6,915.2,0,0.0,4.68,89,0,0,synthetic
78,0.8333,61.8,42.9,0.83,0,99.6,2.249,7.7,66.0,36.7,994.6,0,0.0,4.68,84,0,0,synthetic
78,0.8542,58.0,55.2,1.56,0,99.1,2.41,6.6,70.2,36.6,1009.9,0,0.0,4.68,89,0,0,synthetic
78,0.875,63.0,48.3,3.22,0,99.1,2.51,6.8,67.7,36.7,954.0,0,0.0,4.68,86,0,0,synthetic
78,0.8958,66.7,41.4,0.71,0,98.7,2.315,8.7,69.7,36.7,897.6,0,0.0,4.68,83,0,0,synthetic
78,0.9167,60.4,69.2,2.5,0,98.7,2.558,7.3,68.3,36.7,996.5,0,0.0,4.68,95,0,0,synthetic
78,0.9375,60.5,53.8,3.4,0,99.2,2.694,5.6,64.6,36.6,975.4,0,0.0,4.68,89,0,0,synthetic
78,0.9583,61.1,54.0,2.07,0,99.3,1.938,6.5,67.4,36.7,980.5,0,0.0,4.68,89,0,0,synthetic
78,0.9792,59.4,51.6,1.78,0,99.7,2.523,7.8,63.7,36.7,1021.2,0,0.0,4.68,88,0,0,synthetic
79,0.0,60.0,54.2,0.52,0,98.7,1.852,7.0,68.0,36.5,1000.2,0,0.0,4.74,89,0,0,synthetic
79,0.0208,58.2,46.6,3.46,0,99.2,2.585,6.4,68.8,36.6,1050.2,0,0.0,4.74,85,0,0,synthetic
79,0.0417,58.6,32.6,3.01,0,99.1,2.383,6.8,69.2,36.7,1049.0,0,0.0,4.74,79,0,0,synthetic
79,0.0625,64.0,44.3,2.3,0,99.1,2.669,5.1,70.9,36.8,932.2,0,0.0,4.74,84,0,0,synthetic
79,0.0833,62.5,47.1,1.21,0,98.8,2.53,5.2,69.4,36.6,975.2,0,0.0,4.74,86,0,0,synthetic
79,0.1042,56.3,55.3,1.12,0,98.1,1.939,6.5,67.0,36.6,1071.5,0,0.0,4.74,89,0,0,synthetic
79,0.125,60.9,48.2,0.91,0,98.8,2.036,5.6,66.3,36.6,980.2,0,0.0,4.74,86,0,0,synthetic
79,0.1458,60.8,44.6,2.57,0,98.8,2.462,7.6,66.2,36.7,976.0,0,0.0,4.74,84,0,0,synthetic
79,0.1667,66.8,63.6,3.13,0,99.4,2.335,7.9,66.8,36.7,912.0,0,0.0,4.74,93,0,0,synthetic
79,0.1875,62.2,67.3,1.91,0,99.3,2.325,6.9,70.0,36.6,972.8,0,0.0,4.74,94,0,0,synthetic
79,0.2083,64.8,55.1,0.76,0,98.8,2.123,5.1,72.5,36.4,953.2,0,0.0,4.74,89,0,0,synthetic
79,0.2292,69.4,65.3,2.5,0,98.7,2.342,5.8,64.1,36.6,853.6,0,0.0,4.74,93,0,0,synthetic
79,0.25,67.7,43.1,2.11,0,99.3,2.409,6.6,67.6,36.8,875.2,0,0.0,4.74,84,0,0,synthetic
79,0.2708,66.5,51.3,2.92,0,98.8,2.304,6.9,68.7,36.6,922.1,0,0.0,4.74,87,0,0,synthetic
79,0.2917,73.5,49.2,2.07,0,98.6,2.729,5.0,67.8,36.7,835.0,0,0.0,4.74,85,0,0,synthetic
79,0.3125,67.8,53.4,2.36,0,98.9,2.459,6.2,66.4,36.8,876.9,0,0.0,4.74,88,0,0,synthetic
79,0.3333,75.3,55.6,1.74,0,98.9,2.41,6.6,70.4,36.4,790.6,0,0.0,4.74,87,0,0,synthetic
79,0.3542,67.7,49.3,1.79,0,98.8,2.739,6.5,67.3,36.7,900.6,0,0.0,4.74,87,0,0,synthetic
79,0.375,77.8,34.5,1.11,0,99.5,2.017,6.3,68.2,36.8,770.6,0,0.0,4.74,77,0,0,synthetic
79,0.3958,70.3,56.4,2.79,0,99.1,2.565,5.1,66.2,36.8,859.1,0,0.0,4.74,89,0,0,synthetic
79,0.4167,69.2,62.8,2.44,0,99.1,2.298,7.1,64.2,36.7,868.3,0,0.0,4.74,92,0,0,synthetic
79,0.4375,79.3,50.4,0.68,0,99.0,1.824,8.6,71.8,36.8,779.2,0,0.0,4.74,83,0,0,synthetic
79,0.4583,71.5,57.0,1.09,0,98.7,1.989,7.6,68.5,36.7,804.3,0,0.0,4.74,89,0,0,synthetic
79,0.4792,77.0,33.7,1.4,0,99.0,2.572,7.1,66.8,36.8,794.2,0,0.0,4.74,77,0,0,synthetic
79,0.5,74.1,54.1,3.49,0,99.5,2.587,6.7,67.0,36.6,807.3,0,0.0,4.74,87,0,0,synthetic
79,0.5208,74.9,42.5,2.64,0,99.6,2.313,7.9,67.0,36.6,819.9,0,0.0,4.74,81,0,0,synthetic
79,0.5417,74.7,45.6,1.05,0,99.2,2.371,6.7,71.3,36.7,800.2,0,0.0,4.74,83,0,0,synthetic
79,0.5625,73.2,47.0,2.21,0,98.3,2.078,4.8,70.4,36.7,803.1,0,0.0,4.74,84,0,0,synthetic
79,0.5833,73.2,57.9,2.99,0,98.6,2.563,6.6,66.6,36.7,803.1,0,0.0,4.74,89,0,0,synthetic
79,0.6042,70.2,57.2,2.39,0,98.8,2.133,6.2,64.2,36.7,879.3,0,0.0,4.74,89,0,0,synthetic
79,0.625,73.4,38.8,0.59,0,99.2,1.8,6.2,66.1,36.9,827.5,0,0.0,4.74,80,0,0,synthetic
79,0.6458,70.2,43.4,1.46,0,99.4,2.397,7.3,66.3,36.7,826.9,0,0.0,4.74,83,0,0,synthetic
79,0.6667,67.0,41.2,2.19,0,99.1,2.136,7.0,65.5,36.6,888.7,0,0.0,4.74,83,0,0,synthetic
79,0.6875,71.8,53.5,1.78,0,99.5,2.082,5.2,68.1,36.7,836.0,0,0.0,4.74,87,0,0,synthetic
79,0.7083,68.6,56.8,1.75,0,99.2,2.243,7.0,72.2,36.6,864.6,0,0.0,4.74,90,0,0,synthetic
79,0.7292,61.9,36.2,1.57,0,98.8,2.175,8.1,66.3,36.7,971.6,0,0.0,4.74,81,0,0,synthetic
79,0.75,64.5,36.2,2.66,0,99.3,2.984,6.5,70.7,36.7,934.5,0,0.0,4.74,81,0,0,synthetic
79,0.7708,66.9,45.9,3.34,0,99.0,2.562,4.2,66.4,36.6,903.9,0,0.0,4.74,85,0,0,synthetic
79,0.7917,62.7,50.0,2.98,0,98.8,2.8,7.7,68.7,36.6,927.8,0,0.0,4.74,87,0,0,synthetic
79,0.8125,66.2,51.5,0.75,0,98.9,1.857,6.8,68.9,36.7,920.3,0,0.0,4.74,88,0,0,synthetic
79,0.8333,65.0,48.6,1.7,0,98.6,2.127,6.8,67.1,36.7,939.6,0,0.0,4.74,86,0,0,synthetic
79,0.8542,64.6,46.6,2.35,0,99.2,2.543,5.0,65.9,36.6,923.0,0,0.0,4.74,85,0,0,synthetic
79,0.875,62.0,62.9,1.12,0,99.2,2.367,6.8,69.0,36.5,953.5,0,0.0,4.74,93,0,0,synthetic
79,0.8958,58.3,40.6,2.4,0,99.2,2.362,4.8,70.1,36.5,1048.3,0,0.0,4.74,83,0,0,synthetic
79,0.9167,55.4,35.6,3.31,0,99.3,2.647,7.7,66.8,36.7,1092.9,0,0.0,4.74,81,0,0,synthetic
79,0.9375,59.6,42.2,2.0,0,99.3,2.373,7.7,67.0,36.9,1023.2,0,0.0,4.74,83,0,0,synthetic
79,0.9583,60.0,54.8,3.36,0,98.8,2.693,4.7,65.2,36.6,1030.5,0,0.0,4.74,89,0,0,synthetic
79,0.9792,56.1,58.7,1.81,0,98.9,2.43,7.1,65.9,36.6,1079.1,0,0.0,4.74,91,0,0,synthetic
80,0.0,56.2,44.0,1.96,0,98.9,2.196,6.0,67.0,36.5,1087.9,0,0.0,4.8,84,0,0,synthetic
80,0.0208,58.0,51.4,3.26,0,99.1,2.687,5.3,69.7,36.7,1062.6,0,0.0,4.8,87,0,0,synthetic
80,0.0417,58.5,46.2,2.64,0,99.1,2.84,6.2,67.2,36.5,1010.8,0,0.0,4.8,85,0,0,synthetic
80,0.0625,59.4,45.4,1.9,0,99.1,2.378,7.4,69.8,36.8,1015.9,0,0.0,4.8,85,0,0,synthetic
80,0.0833,61.8,55.8,1.1,0,99.1,2.16,5.1,68.5,36.9,947.4,0,0.0,4.8,89,0,0,synthetic
80,0.1042,55.2,42.6,3.34,0,98.9,2.254,6.0,68.0,36.7,1082.7,0,0.0,4.8,84,0,0,synthetic
80,0.125,61.7,53.2,0.71,0,98.7,2.43,8.7,69.8,36.8,945.6,0,0.0,4.8,88,0,0,synthetic
80,0.1458,62.1,40.6,1.43,0,98.8,2.556,4.6,66.6,36.7,977.1,0,0.0,4.8,83,0,0,synthetic
